Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-29 00:00:00-05:00,22.354154719099675,22.56029778637947,22.148011651819886,22.22222328186035,69551400,0.0,0
2012-11-30 00:00:00-05:00,22.30467803174773,22.37064374676273,21.84291802664272,21.95011329650879,83690200,0.0,0
2012-12-03 00:00:00-05:00,22.082044266771295,22.11502633721873,21.76870594741399,21.79344367980957,53173800,0.0,0
2012-12-04 00:00:00-05:00,21.85116457119918,21.958358271426683,21.719233137343757,21.74397087097168,49777500,0.0,0
2012-12-05 00:00:00-05:00,21.752212057676658,22.205727671996552,21.65326428299537,21.9913387298584,68283800,0.0,0
2012-12-06 00:00:00-05:00,22.106786808123726,22.246964186671203,21.9418732627866,22.040821075439453,39182300,0.0,0
2012-12-07 00:00:00-05:00,22.115028518617976,22.115028518617976,21.743971932563767,21.81818199157715,46162100,0.0,0
2012-12-10 00:00:00-05:00,21.900641344909136,22.238715885202485,21.867659268482615,22.213979721069336,47031100,0.0,0
2012-12-11 00:00:00-05:00,22.304682128273885,22.667494413864635,22.304682128273885,22.52731704711914,52282800,0.0,0
2012-12-12 00:00:00-05:00,22.70047428395374,22.774685911211865,22.329416147663103,22.461347579956055,43966300,0.0,0
2012-12-13 00:00:00-05:00,22.527312085240368,22.6922271531156,22.22222125424183,22.35415267944336,45080100,0.0,0
2012-12-14 00:00:00-05:00,22.35415554675068,22.370645797456042,22.016081029714528,22.106782913208008,42077500,0.0,0
2012-12-17 00:00:00-05:00,22.090290266506955,22.44485499579105,21.99958682010466,22.34590721130371,42046100,0.0,0
2012-12-18 00:00:00-05:00,22.469595125104703,22.782931906400304,22.378891669027126,22.72521209716797,50486900,0.0,0
2012-12-19 00:00:00-05:00,22.83240416692747,22.86538623638931,22.469591966367528,22.519065856933594,53519900,0.0,0
2012-12-20 00:00:00-05:00,22.560292989124658,22.824155807495117,22.387132031602512,22.824155807495117,52607300,0.0,0
2012-12-21 00:00:00-05:00,22.634510040283203,22.667492114128706,22.263451879853577,22.634510040283203,98776500,0.0,0
2012-12-24 00:00:00-05:00,22.42836269237057,22.469590670005914,22.263447636336135,22.31292152404785,20842400,0.0,0
2012-12-26 00:00:00-05:00,22.288183754877892,22.4283610705468,22.01607503302018,22.148006439208984,31631100,0.0,0
2012-12-27 00:00:00-05:00,22.172748939868566,22.337664031169975,21.90888605198381,22.23046875,39394000,0.0,0
2012-12-28 00:00:00-05:00,22.024326468241846,22.180995653365777,21.89239501953125,21.89239501953125,28239900,0.0,0
2012-12-31 00:00:00-05:00,21.925372828610662,22.073796062066666,21.743967528134718,22.024320602416992,42749500,0.0,0
2013-01-02 00:00:00-05:00,22.469588735732437,22.865382948847667,22.387131214813493,22.774681091308594,52899300,0.0,0
2013-01-03 00:00:00-05:00,22.782925932534646,22.79941775163298,22.39537762020236,22.469589233398438,48294400,0.0,0
2013-01-04 00:00:00-05:00,22.486080770992103,22.543800564367245,22.04081109739,22.049057006835938,52521100,0.0,0
2013-01-07 00:00:00-05:00,22.073793457792792,22.164495310956475,21.966598213945275,22.007827758789062,37110400,0.0,0
2013-01-08 00:00:00-05:00,22.05731011679296,22.09029376534407,21.818183383038175,21.89239501953125,44703100,0.0,0
2013-01-09 00:00:00-05:00,22.032567289344225,22.057305020041447,21.900635871118844,22.016077041625977,49047900,0.0,0
2013-01-10 00:00:00-05:00,21.974851166709456,22.246959958914605,21.67800621241545,21.81818199157715,71431300,0.0,0
2013-01-11 00:00:00-05:00,21.842917269851682,22.205729476237195,21.669757863716768,22.123271942138672,55512100,0.0,0
2013-01-14 00:00:00-05:00,22.180990661258495,22.329413900840155,22.06555106280457,22.172744750976562,48324400,0.0,0
2013-01-15 00:00:00-05:00,22.123274398469153,22.502578468337546,22.123274398469153,22.43661117553711,48244500,0.0,0
2013-01-16 00:00:00-05:00,22.387142025851908,22.45310775989348,22.271702384465947,22.29644012451172,41077400,0.0,0
2013-01-17 00:00:00-05:00,22.420115348849862,22.650994525240826,22.312920097457116,22.469589233398438,51685900,0.0,0
2013-01-18 00:00:00-05:00,22.34590373565379,22.502572871595106,22.296429851105213,22.469589233398438,52167700,0.0,0
2013-01-22 00:00:00-05:00,22.510818147558176,22.634505223209533,22.26344714174846,22.38713264465332,58650600,0.0,0
2013-01-23 00:00:00-05:00,22.42836683339628,22.791177507264557,22.42836683339628,22.766441345214844,50387700,0.0,0
2013-01-24 00:00:00-05:00,22.840651752242664,23.145742601308218,22.650998941131203,22.782930374145508,101739300,0.0,0
2013-01-25 00:00:00-05:00,22.7416923286776,23.27766373474231,22.58502323151387,22.989063262939453,81847700,0.0,0
2013-01-28 00:00:00-05:00,23.096270564249735,23.27767590604424,22.890127486995897,23.013813018798828,56056500,0.0,0
2013-01-29 00:00:00-05:00,22.939598540541045,23.195215484268886,22.75819322124172,23.096267700195312,49242600,0.0,0
2013-01-30 00:00:00-05:00,23.096271659841932,23.244694934144782,22.890128572809513,22.964340209960938,43580500,0.0,0
2013-01-31 00:00:00-05:00,22.914864745330735,23.06328643675575,22.59328048204278,22.634510040283203,50530000,0.0,0
2013-02-01 00:00:00-05:00,22.81591119507867,23.129247916522456,22.71696184619053,23.03030014038086,55565900,0.0,0
2013-02-04 00:00:00-05:00,22.980830916227042,23.104516447879057,22.609772748524122,22.626264572143555,50540000,0.0,0
2013-02-05 00:00:00-05:00,22.77468099818295,22.807663062767826,22.560292073768903,22.675731658935547,35410400,0.0,0
2013-02-06 00:00:00-05:00,22.5767843288726,22.70871731719243,22.46959064349924,22.54380226135254,41889600,0.0,0
2013-02-07 00:00:00-05:00,22.552054989731364,22.585037067223112,22.34591189398016,22.494335174560547,38028300,0.0,0
2013-02-08 00:00:00-05:00,22.552049322818007,22.848894236640138,22.51906568086743,22.716962814331055,33318500,0.0,0
2013-02-11 00:00:00-05:00,22.799420884569102,23.022055754750248,22.67573536982846,22.97258186340332,32247700,0.0,0
2013-02-12 00:00:00-05:00,22.989063262939453,23.08801258029182,22.88186961082493,22.989063262939453,35990900,0.0,0
2013-02-13 00:00:00-05:00,23.030306806039135,23.178730085956204,22.989077243424948,23.112764358520508,41715600,0.0,0
2013-02-14 00:00:00-05:00,23.02205475347725,23.137494352514942,22.980826774605667,23.121004104614258,32663200,0.0,0
2013-02-15 00:00:00-05:00,23.121005432587044,23.219953216660613,22.98907243257783,23.096267700195312,49650900,0.0,0
2013-02-19 00:00:00-05:00,23.17940186217577,23.35399646502393,23.11289001008305,23.32073974609375,38781400,0.23,0
2013-02-20 00:00:00-05:00,23.387263052298085,23.445462338929495,23.13784388123713,23.171100616455078,44110200,0.0,0
2013-02-21 00:00:00-05:00,23.063011447309933,23.063011447309933,22.63899770492055,22.855161666870117,49078500,0.0,0
2013-02-22 00:00:00-05:00,23.01312947143856,23.079641342163086,22.84684900174321,23.079641342163086,31425900,0.0,0
2013-02-25 00:00:00-05:00,23.254230222342965,23.32074208109522,22.75539207458496,22.75539207458496,48011800,0.0,0
2013-02-26 00:00:00-05:00,22.76370466938217,22.946613470276716,22.730449532889942,22.75539207458496,49923300,0.0,0
2013-02-27 00:00:00-05:00,22.796970576478724,23.279182143156223,22.722144507014246,23.1212158203125,36394700,0.0,0
2013-02-28 00:00:00-05:00,23.179407834806984,23.254233885912655,23.063012460095074,23.112895965576172,35840200,0.0,0
2013-03-01 00:00:00-05:00,23.046384937368753,23.262548916699302,22.88010605110779,23.237607955932617,34849700,0.0,0
2013-03-04 00:00:00-05:00,23.154467673270926,23.403886795043945,23.029758112384418,23.403886795043945,38157500,0.0,0
2013-03-05 00:00:00-05:00,23.520282130409463,23.72813191274634,23.412199355564212,23.570165634155273,41432200,0.0,0
2013-03-06 00:00:00-05:00,23.453770923293767,23.47039928805711,23.09627059549077,23.35400390625,51448500,0.0,0
2013-03-07 00:00:00-05:00,23.370627890953745,23.511965793416703,23.287487668487092,23.39556884765625,29196700,0.0,0
2013-03-08 00:00:00-05:00,23.48702457972935,23.553536444312027,23.245918079512194,23.2791748046875,37667800,0.0,0
2013-03-11 00:00:00-04:00,23.229298317318072,23.25423928296312,23.004820111902166,23.171100616455078,36627500,0.0,0
2013-03-12 00:00:00-04:00,23.146155637759588,23.237610064249925,22.979875150644112,23.20435333251953,39255200,0.0,0
2013-03-13 00:00:00-04:00,23.171094328539297,23.295803880227474,23.071325735727967,23.212663650512695,29093400,0.0,0
2013-03-14 00:00:00-04:00,23.27917348766364,23.412197209303148,23.220975807667337,23.39556884765625,55914800,0.0,0
2013-03-15 00:00:00-04:00,23.304117154224727,23.412198338607258,23.262546248102275,23.31243133544922,92710300,0.0,0
2013-03-18 00:00:00-04:00,23.179409198468996,23.511970149955918,23.121211507689225,23.36231803894043,44809400,0.0,0
2013-03-19 00:00:00-04:00,23.378947589517846,23.462086245838474,23.304121530214704,23.428831100463867,51901600,0.0,0
2013-03-20 00:00:00-04:00,23.561851599358846,23.686561152384307,23.428827864695954,23.545223236083984,35447800,0.0,0
2013-03-21 00:00:00-04:00,23.370620727539062,23.578470427113,23.320735657888818,23.370620727539062,34233200,0.0,0
2013-03-22 00:00:00-04:00,23.437138902537,23.561848438834254,23.362312863605094,23.487022399902344,28720900,0.0,0
2013-03-25 00:00:00-04:00,23.528600139875717,23.57017105736886,23.245924243995795,23.41220474243164,44154000,0.0,0
2013-03-26 00:00:00-04:00,23.478716624652307,23.56185687387023,23.370635410706857,23.41220474243164,27824300,0.0,0
2013-03-27 00:00:00-04:00,23.395570895395338,23.653305766177454,23.34568739185634,23.586793899536133,36047400,0.0,0
2013-03-28 00:00:00-04:00,23.545226540091434,23.827902412358856,23.495343029034895,23.786333084106445,55453800,0.0,0
2013-04-01 00:00:00-04:00,23.8112740467506,23.827902412358856,23.57848327130794,23.786333084106445,29201100,0.0,0
2013-04-02 00:00:00-04:00,23.769699028692177,23.98586297255116,23.71150134876242,23.944292068481445,28456500,0.0,0
2013-04-03 00:00:00-04:00,23.902722963950378,24.069003410180652,23.72812992259966,23.7447566986084,35062800,0.0,0
2013-04-04 00:00:00-04:00,23.60341671032359,23.78632550217545,23.50364972001141,23.778011322021484,45263200,0.0,0
2013-04-05 00:00:00-04:00,23.462083662687707,23.927668332817593,23.37063083365023,23.861156463623047,50927300,0.0,0
2013-04-08 00:00:00-04:00,23.886094456872122,23.886094456872122,23.669930512394853,23.769699096679688,34759500,0.0,0
2013-04-09 00:00:00-04:00,23.886100752822575,24.792326088017262,23.84453142344487,24.617733001708984,77733800,0.0,0
2013-04-10 00:00:00-04:00,24.584468601032118,25.20801786180541,24.542899284621008,25.174762725830078,71116700,0.0,0
2013-04-11 00:00:00-04:00,24.19371557057097,24.27685580268477,23.886097187480306,24.060691833496094,130923200,0.0,0
2013-04-12 00:00:00-04:00,23.98587098832042,24.127208937855084,23.827904671600884,23.93598747253418,62886300,0.0,0
2013-04-15 00:00:00-04:00,23.819581794004108,24.09394340934066,23.70318643773036,23.85283851623535,56332900,0.0,0
2013-04-16 00:00:00-04:00,24.02744415230213,24.226979833036516,23.861165211241122,24.085641860961914,52797300,0.0,0
2013-04-17 00:00:00-04:00,23.9858590107368,24.143825248574284,23.778009282022907,23.96923065185547,52840700,0.0,0
