Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-29 00:00:00-05:00,12.375729750324505,12.412810552105116,12.0976232949319,12.11616325378418,24300,0.0,0
2012-11-30 00:00:00-05:00,12.1161616494216,12.431348864859272,12.1161616494216,12.357187271118164,1091900,0.0,0
2012-12-03 00:00:00-05:00,12.412808908461962,12.496240038363759,12.218134503872571,12.357187271118164,82600,0.0,0
2012-12-04 00:00:00-05:00,12.394266404701149,12.468427988489909,12.292294448010557,12.366456031799316,29100,0.0,0
2012-12-05 00:00:00-05:00,12.338645907188544,12.422077027572927,12.02345872770588,12.375726699829102,211200,0.0,0
2012-12-06 00:00:00-05:00,12.375728111591409,12.449889705332517,12.320106474247611,12.357187271118164,825000,0.0,0
2012-12-07 00:00:00-05:00,12.422077471624634,12.885587838238626,12.375727142223926,12.700183868408203,138800,0.0,0
2012-12-10 00:00:00-05:00,12.653832962292418,12.802157025835402,12.514780202560983,12.635293006896973,32500,0.0,0
2012-12-11 00:00:00-05:00,12.579673544695936,12.876320838928223,12.579673544695936,12.876320838928223,137300,0.0,0
2012-12-12 00:00:00-05:00,12.811427429276096,12.857778647018131,12.60748348573265,12.746536254882812,397100,0.0,0
2012-12-13 00:00:00-05:00,12.718725204467775,12.84850754638294,12.653833149434293,12.718725204467773,11900,0.0,0
2012-12-14 00:00:00-05:00,12.663103412279371,12.663103412279371,12.34791621312088,12.598212242126465,81200,0.0,0
2012-12-17 00:00:00-05:00,12.672373832037183,12.672373832037183,12.551861027413295,12.598212242126465,49300,0.0,0
2012-12-18 00:00:00-05:00,12.635292509578976,12.88558764405926,12.514779709986302,12.616751670837402,47100,0.0,0
2012-12-19 00:00:00-05:00,12.561130941781716,13.070992514960842,12.561130941781716,12.92266845703125,57400,0.0,0
2012-12-20 00:00:00-05:00,12.885588829644021,13.11734403078205,12.727995222144086,12.96902084350586,896800,0.0,0
2012-12-21 00:00:00-05:00,12.867049151523293,12.996832385234496,12.857778731099074,12.941210746765137,17700,0.0,0
2012-12-24 00:00:00-05:00,12.941209603817498,12.941209603817498,12.765076051692947,12.85777759552002,28000,0.0,0
2012-12-26 00:00:00-05:00,12.839239929412122,13.006103091680183,12.755807906240076,12.987563133239746,80300,0.0,0
2012-12-27 00:00:00-05:00,13.043181507590223,13.043181507590223,12.931939125061037,12.931939125061035,4800,0.0,0
2012-12-28 00:00:00-05:00,12.867048689827824,13.04318225118819,12.848507849644669,12.885588645935059,64400,0.0,0
2012-12-31 00:00:00-05:00,12.941209032373926,13.089532203208451,12.885587401273064,13.024641036987305,23900,0.0,0
2013-01-02 00:00:00-05:00,13.145155251331765,13.349099191176084,12.82996803729391,13.312018394470215,47800,0.0,0
2013-01-03 00:00:00-05:00,13.163695303183705,13.534504157009517,12.996832158834229,13.200776100158691,73700,0.0,0
2013-01-04 00:00:00-05:00,13.210046574058241,13.441801777111895,13.061723385556054,13.432531356811523,15600,0.0,0
2013-01-07 00:00:00-05:00,13.534505059160168,13.58085539541146,12.959751341623397,13.006102561950684,65300,0.0,0
2013-01-08 00:00:00-05:00,13.052454451521204,13.210048078268738,12.969022427469444,13.108076095581055,458300,0.0,0
2013-01-09 00:00:00-05:00,13.18223587141637,13.330559056252552,13.0895334388558,13.302748680114746,29400,0.0,0
2013-01-10 00:00:00-05:00,13.34909860534789,13.34909860534789,12.996831494139416,13.172965049743652,26300,0.0,0
2013-01-11 00:00:00-05:00,13.210048069017732,13.395452075627336,13.191507226318754,13.376912117004395,41700,0.0,0
2013-01-14 00:00:00-05:00,13.413990418329025,13.543772756729883,13.339828829506855,13.469611167907715,66900,0.0,0
2013-01-15 00:00:00-05:00,13.413991756284602,14.405903768774584,13.413991756284602,14.174148559570312,135300,0.0,0
2013-01-16 00:00:00-05:00,14.266849626894334,14.387362430197314,13.9238520562978,14.044363975524902,53400,0.0,0
2013-01-17 00:00:00-05:00,14.053634463797898,14.368821661040608,14.044364044096435,14.276119232177734,38400,0.0,0
2013-01-18 00:00:00-05:00,14.415172356867895,14.415172356867895,14.294659557312116,14.368821144104004,21800,0.0,0
2013-01-22 00:00:00-05:00,14.396632818172106,16.000379266538346,14.331741644888385,15.453436851501465,221400,0.0,0
2013-01-23 00:00:00-05:00,15.434895859601973,15.759353490987976,15.212411081319187,15.713003158569336,56900,0.0,0
2013-01-24 00:00:00-05:00,15.824245609343901,16.584402422610857,15.805704768007647,16.213594436645508,254000,0.0,0
2013-01-25 00:00:00-05:00,16.2135948899897,16.482431792426425,15.453438055468192,15.657382011413574,295000,0.0,0
2013-01-28 00:00:00-05:00,15.796435676066606,15.861326850786407,15.166061233385276,15.277302742004395,43700,0.0,0
2013-01-29 00:00:00-05:00,15.425626570182523,15.546140272347559,14.9435770659783,15.147521018981934,69200,0.0,0
2013-01-30 00:00:00-05:00,15.203143338712202,15.731545001212448,15.184602495218682,15.555412292480469,33900,0.0,0
2013-01-31 00:00:00-05:00,16.547320755744874,16.547320755744874,15.434895147501681,15.57394790649414,109600,0.0,0
2013-02-01 00:00:00-05:00,15.638840844298931,15.898405522911052,15.490515897468313,15.57394790649414,122000,0.0,0
2013-02-04 00:00:00-05:00,15.509060939575326,16.018923551582184,15.21241450183066,15.43489933013916,100600,0.0,0
2013-02-05 00:00:00-05:00,15.713000949209261,15.991106440921167,15.546136946921482,15.777892112731934,90600,0.0,0
2013-02-06 00:00:00-05:00,15.861328466286484,16.48243255181795,15.536870791489076,16.22286605834961,147200,0.0,0
2013-02-07 00:00:00-05:00,16.222861989556876,17.363097007895053,16.16724124353228,17.01082992553711,164500,0.0,0
2013-02-08 00:00:00-05:00,17.20550390459641,17.928580695858898,17.1684239955877,17.298206329345703,389900,0.0,0
2013-02-11 00:00:00-05:00,17.66901563801049,17.743177229962665,17.344558010162782,17.35382843017578,202400,0.0,0
2013-02-12 00:00:00-05:00,17.604124466071312,17.79879975004067,17.168425334371253,17.35382843017578,264000,0.0,0
2013-02-13 00:00:00-05:00,17.613395602679383,17.678286777258634,17.149885192082554,17.344558715820312,181200,0.0,0
2013-02-14 00:00:00-05:00,17.11280068416173,17.474339947058507,16.58439918625675,17.18696403503418,164000,0.0,0
2013-02-15 00:00:00-05:00,17.381641599613214,17.529964799811086,17.12207511519093,17.159156799316406,94200,0.0,0
2013-02-19 00:00:00-05:00,17.15915721676926,17.63193809195893,17.15915721676926,17.446533203125,397000,0.0,0
2013-02-20 00:00:00-05:00,17.251853239420445,17.427985873282452,17.140609993898448,17.261123657226562,112100,0.0,0
2013-02-21 00:00:00-05:00,17.131344256368248,17.381640301059964,16.686374689017565,17.029373168945312,113300,0.0,0
2013-02-22 00:00:00-05:00,17.11280796099332,17.233321689255163,16.74199988971141,17.02010726928711,68800,0.0,0
2013-02-25 00:00:00-05:00,17.103536041186167,17.381641599517643,16.41753903008476,16.621484756469727,76200,0.0,0
2013-02-26 00:00:00-05:00,16.899589795050254,17.020103496598946,15.861327425602873,16.065271377563477,137400,0.0,0
2013-02-27 00:00:00-05:00,16.17651571972944,16.593674071767182,15.573950708754792,16.22286605834961,274900,0.0,0
2013-02-28 00:00:00-05:00,16.287757025542877,16.436080228959895,15.93548985946547,16.25067710876465,207500,0.0,0
2013-03-01 00:00:00-05:00,16.241406833113476,16.361918773913004,15.814976293353155,16.102354049682617,68800,0.0,0
2013-03-04 00:00:00-05:00,16.037459021803496,16.278484640314478,15.694462318341145,15.713003158569336,206400,0.0,0
2013-03-05 00:00:00-05:00,15.787164099502936,16.222863217965077,15.787164099502936,16.11161994934082,348000,0.0,0
2013-03-06 00:00:00-05:00,16.083811789796414,16.083811789796414,15.750083724447757,15.97256851196289,334100,0.0,0
2013-03-07 00:00:00-05:00,16.000378542231154,16.2228633126261,15.546138581655837,15.768623352050781,180900,0.0,0
2013-03-08 00:00:00-05:00,15.759353427879434,15.889135772653383,15.295843032941804,15.787164688110352,114500,0.0,0
2013-03-11 00:00:00-04:00,15.814974269097002,15.842785529484267,15.31438395918913,15.601759910583496,61900,0.0,0
2013-03-12 00:00:00-04:00,15.536866740038617,15.564677996849799,15.342191478663576,15.481245994567871,58800,0.0,0
2013-03-13 00:00:00-04:00,15.573950451333273,15.583220872534492,15.16606252739195,15.444168090820312,68900,0.0,0
2013-03-14 00:00:00-04:00,15.444165974094782,15.57394831682021,15.314383631369353,15.471977233886719,27200,0.0,0
2013-03-15 00:00:00-04:00,15.41635569454388,15.71300384673135,15.295843764086408,15.360734939575195,80900,0.0,0
2013-03-18 00:00:00-04:00,15.249492401649936,16.26921383599343,15.110437871374186,15.852055549621582,112400,0.0,0
2013-03-19 00:00:00-04:00,15.852054947867192,16.065269292906944,15.388544579614653,15.407085418701172,35300,0.0,0
2013-03-20 00:00:00-04:00,15.564679665041373,15.842785190353522,15.471977233886719,15.471977233886719,13400,0.0,0
2013-03-21 00:00:00-04:00,15.397815704345703,15.703732490676659,15.30511327281927,15.397815704345703,15700,0.0,0
2013-03-22 00:00:00-04:00,15.471978005374456,15.58321951378549,15.268032293034402,15.388545989990234,56300,0.0,0
2013-03-25 00:00:00-04:00,15.379273946796431,16.176512334943503,15.379273946796431,15.592488288879395,60600,0.0,0
2013-03-26 00:00:00-04:00,15.675924238884042,15.814977028781135,15.50906018374667,15.555412292480469,22100,0.0,0
2013-03-27 00:00:00-04:00,15.527600316440358,15.898408328575682,15.527600316440358,15.759355545043945,11700,0.0,0
2013-03-28 00:00:00-04:00,15.713001317953832,15.731540387858523,15.351462048462027,15.527596473693848,50000,0.0,0
2013-04-01 00:00:00-04:00,15.611029585239736,15.97256711225048,15.471976826247277,15.57394790649414,55100,0.0,0
2013-04-02 00:00:00-04:00,15.638841878034771,15.648110530182072,15.017737863204836,15.193870544433594,185900,0.0,0
2013-04-03 00:00:00-04:00,15.268030166625975,15.397814265899424,15.008465504382379,15.268030166625977,30900,0.0,0
2013-04-04 00:00:00-04:00,15.16606016678755,15.546138536117889,15.16606016678755,15.42562484741211,14600,0.0,0
2013-04-05 00:00:00-04:00,15.314383631369353,15.536868405249434,15.184599520492114,15.471977233886719,29700,0.0,0
2013-04-08 00:00:00-04:00,15.444167603774789,16.167244521298525,15.444167603774789,15.963298797607422,27200,0.0,0
2013-04-09 00:00:00-04:00,15.972569931002747,16.23213642357351,15.536870737762749,15.759355545043945,165300,0.0,0
2013-04-10 00:00:00-04:00,15.750085584252151,16.32483934598169,15.620303218247985,15.740815162658691,151100,0.0,0
2013-04-11 00:00:00-04:00,15.722273959455162,16.139434080847817,15.66665319932017,15.916949272155762,42700,0.0,0
2013-04-12 00:00:00-04:00,15.852054786629093,16.04672829060222,15.768622779740122,15.935486793518066,19700,0.0,0
2013-04-15 00:00:00-04:00,15.898405191578926,15.991107618359178,15.62029967938989,15.750082015991211,22600,0.0,0
2013-04-16 00:00:00-04:00,15.879867127155615,16.130163192749023,15.787166452330233,16.130163192749023,15400,0.0,0
2013-04-17 00:00:00-04:00,16.037458003477152,16.324835704311063,15.907675666424243,16.093080520629883,6900,0.0,0
2013-04-18 00:00:00-04:00,16.102353343088442,16.195054015873133,15.889137198488474,15.963298797607422,10000,0.0,0
2013-04-19 00:00:00-04:00,16.06526966490574,16.454618453979492,15.898405645566733,16.454618453979492,9100,0.0,0
2013-04-22 00:00:00-04:00,16.408265224543037,16.686370695541477,16.352642715822178,16.41753387451172,8300,0.0,0
2013-04-23 00:00:00-04:00,16.417535913331974,16.51023833789424,15.768622477699473,16.000377655029297,19100,0.0,0
2013-04-24 00:00:00-04:00,16.139432863037673,16.204324039657443,15.759354455848769,15.90767765045166,26800,0.0,0
2013-04-25 00:00:00-04:00,15.814974201016769,16.148702251619948,15.787164708901063,15.98183822631836,19800,0.0,0
2013-04-26 00:00:00-04:00,15.907679132266976,16.58440399169922,15.861328792692976,16.58440399169922,13500,0.0,0
2013-04-29 00:00:00-04:00,16.640021436588864,16.66783092457519,15.916944690367608,16.380455017089844,53700,0.0,0
2013-04-30 00:00:00-04:00,16.380459253782547,16.769808099657677,16.380459253782547,16.667835235595703,22300,0.0,0
2013-05-01 00:00:00-04:00,16.714186784024044,17.149885952776078,16.612213923361068,17.06645393371582,49700,0.0,0
2013-05-02 00:00:00-04:00,17.27966673009611,17.78025879875472,17.27039631014112,17.650476455688477,78100,0.0,0
2013-05-03 00:00:00-04:00,17.659742204439887,17.706094296595108,16.788344089740036,17.1220703125,26600,0.0,0
2013-05-06 00:00:00-04:00,17.37236853350528,17.52069171111981,17.149883767083487,17.168424606323242,21800,0.0,0
2013-05-07 00:00:00-04:00,17.214777836667427,17.42799221939233,17.094265897608324,17.400182723999023,9600,0.0,0
2013-05-08 00:00:00-04:00,16.983017914173473,17.36309623673892,16.436075592793628,17.094261169433594,114300,0.0,0
2013-05-09 00:00:00-04:00,17.149881663944655,17.18696333787673,16.686371348702906,16.704912185668945,51700,0.0,0
2013-05-10 00:00:00-04:00,16.84396492661116,17.24258408062331,16.686371348702906,16.704912185668945,26000,0.0,0
2013-05-13 00:00:00-04:00,16.834701538085938,16.918133571121732,16.686378316722806,16.834701538085938,37400,0.0,0
2013-05-14 00:00:00-04:00,16.834695609187047,17.047909943786987,16.769804443713298,16.862506866455078,15500,0.0,0
2013-05-15 00:00:00-04:00,16.81615302511523,17.084989846339944,16.81615302511523,16.908855438232422,30200,0.0,0
2013-05-16 00:00:00-04:00,16.90885816945281,16.90885816945281,16.56586148411321,16.751264572143555,9100,0.0,0
2013-05-17 00:00:00-04:00,16.779079241719213,16.79762008473659,16.315568775197423,16.463891983032227,20500,0.0,0
2013-05-20 00:00:00-04:00,16.463889307711376,16.677103663308355,16.463889307711376,16.547321319580078,19000,0.0,0
2013-05-21 00:00:00-04:00,16.575133570153994,17.427992902641247,16.482432891005995,16.58440399169922,17600,0.0,0
2013-05-22 00:00:00-04:00,16.556590148660792,16.575129218732116,16.28775329888265,16.371185302734375,76500,0.0,0
2013-05-23 00:00:00-04:00,16.259945640968322,16.445348739624023,16.22286396034607,16.445348739624023,24100,0.0,0
2013-05-24 00:00:00-04:00,16.40826904718548,16.658563322134672,16.40826904718548,16.56586265563965,5800,0.0,0
2013-05-28 00:00:00-04:00,16.602944430395144,16.741997213882378,15.546141154109675,15.954029083251953,60800,0.0,0
2013-05-29 00:00:00-04:00,15.944758251529503,16.14870218823549,15.796435066988451,16.055999755859375,12600,0.0,0
2013-05-30 00:00:00-04:00,16.083812427002048,16.083812427002048,15.481249215923997,15.84278678894043,25300,0.0,0
2013-05-31 00:00:00-04:00,15.833517621438999,15.926220069285847,15.546141624450684,15.546141624450684,15400,0.0,0
2013-06-03 00:00:00-04:00,15.703732175731052,15.889135266913756,15.360733716407788,15.462706565856934,39900,0.0,0
2013-06-04 00:00:00-04:00,15.434895859601973,15.75008307087388,15.379275107069237,15.713003158569336,21600,0.0,0
2013-06-05 00:00:00-04:00,15.731540387858523,15.944756489202994,15.434894051563857,15.527596473693848,27600,0.0,0
2013-06-06 00:00:00-04:00,15.564681408086935,15.731543681069585,15.444167703644348,15.583220481872559,14800,0.0,0
2013-06-07 00:00:00-04:00,15.648108027113526,15.833512867136015,15.388543372863955,15.666648864746094,7800,0.0,0
2013-06-10 00:00:00-04:00,15.694460111588043,15.861324113875824,15.388543363444311,15.777892112731934,10700,0.0,0
2013-06-11 00:00:00-04:00,15.481247653817366,15.759353179129516,15.37000438280142,15.471977233886719,156500,0.0,0
2013-06-12 00:00:00-04:00,15.342192939959803,15.48124746910861,13.784798657304798,14.053634643554688,129500,0.0,0
2013-06-13 00:00:00-04:00,14.1556071185449,14.823061414545682,14.137066279395832,14.609847068786621,101600,0.0,0
2013-06-14 00:00:00-04:00,14.739631159999533,14.832333598621306,14.480065569564934,14.795252799987793,23800,0.0,0
2013-06-17 00:00:00-04:00,14.832331748605997,15.045546093135792,14.554225351504462,14.95284366607666,30500,0.0,0
2013-06-18 00:00:00-04:00,15.036275615102687,15.091898132012755,14.887952439645948,15.027005195617676,63000,0.0,0
2013-06-19 00:00:00-04:00,15.017736544284386,15.230950887984482,14.971384446859329,15.027005195617676,50200,0.0,0
2013-06-20 00:00:00-04:00,14.925037712850612,14.925037712850612,14.656201671556893,14.78598403930664,45900,0.0,0
2013-06-21 00:00:00-04:00,14.78598053157867,15.230950943651036,14.489334179581,14.721089363098145,47600,0.0,0
2013-06-24 00:00:00-04:00,14.582039181887797,14.915767291132465,14.498608038652705,14.78598403930664,51200,0.0,0
2013-06-25 00:00:00-04:00,15.0362762119883,15.184599393332931,14.832332279677383,15.008466720581055,67900,0.0,0
2013-06-26 00:00:00-04:00,15.37927379280937,15.51832654633416,14.832331429880394,15.12897777557373,22900,0.0,0
2013-06-27 00:00:00-04:00,15.082628333626928,15.082628333626928,14.832332301679653,14.897223472595215,10600,0.0,0
2013-06-28 00:00:00-04:00,14.517144525309977,14.906493303573727,14.368821349604904,14.758170127868652,25800,0.0,0
2013-07-01 00:00:00-04:00,14.767440580110122,15.147518939716013,14.74889974106795,14.95284366607666,67700,0.0,0
2013-07-02 00:00:00-04:00,15.332922686307521,15.332922686307521,14.989924261409689,15.323652267456055,10300,0.0,0
2013-07-03 00:00:00-04:00,15.036276783032028,15.55540970560552,14.83233284297578,15.453436851501465,11100,0.0,0
2013-07-05 00:00:00-04:00,15.388545527183334,15.713003158569338,15.388545527183334,15.713003158569336,10500,0.0,0
